date,Singapore,Republic of Korea,Japan,Malaysia,Australia,Viet Nam,Philippines,Cambodia,Thailand,India,Nepal,Sri Lanka,United States of America,Canada,Germany,France,The United Kingdom,Italy,Russian Federation,Spain,Belgium,Finland,Sweden,United Arab Emirates,Egypt,Iran,Israel,Lebanon,Kuwait,Afghanistan,Bahrain,Iraq,Oman,Algeria,Austria,Croatia,Switzerland,Brazil,Denmark,Estonia,Georgia,Greece,Norway,Pakistan,Romania,North Macedonia,Belarus,Lithuania,Netherlands,New Zealand,Nigeria,Mexico,San Marino,Azerbaijan,Ecuador,Ireland,Monaco,Qatar,Armenia,Czechia,Dominican Republic,Luxembourg,Iceland,Indonesia,Andorra,Jordan,Latvia,Morocco,Portugal,Saudi Arabia,Senegal,Tunisia,Argentina,Chile,Poland,Ukraine,Bosnia and Herzegovina,Gibraltar,Hungary,Slovenia,Liechtenstein,Saint Martin,Bhutan,Cameroon,Serbia,South Africa,Colombia,Peru,Slovakia,Togo,Bulgaria,Costa Rica,Faroe Islands,Maldives,Malta,Republic of Moldova,Bangladesh,Albania,Paraguay,Brunei Darussalam,Mongolia,Cyprus,Panama,Bolivia,Jamaica,Burkina Faso,Democratic Republic of the Congo,French Polynesia,Turkey,Honduras,Cote d lvoire,Saint Vincent and the Grenadines,Cuba,Guyana,Sudan,Puerto Rico,Venezuela,Antigua and Barbuda,Trinidad and Tobago,Cayman Islands,Ethiopia,Gabon,Ghana,Guinea,Kenya,Central African Republic,Congo,Curacao,Equatorial Guinea,Eswatini,Guatemala,Kazakhstan,Mauritania,Namibia,Rwanda,Saint Lucia,Seychelles,Suriname,Uruguay,Uzbekistan,Aruba,Bahamas,Benin,Guam,Liberia,Somalia,United Republic of Tanzania,United States Virgin Islands,Barbados,Djibouti,Gambia,Greenland,Kyrgyzstan,Mauritius,Montenegro,Zambia,Bermuda,Chad,El Salvador,Fiji,New Caledonia,Nicaragua,Niger,Sint Maarten
21-Jul-21,181,1842,4903,11985,141,5537,6549,812,13655,41383,1855,1721,50826,331,1890,21386,43404,4259,24471,31821,790,468,517,1506,49,27379,1356,539,969,421,65,8320,334,2519,363,191,873,27592,800,120,2261,2972,173,2579,102,14,975,202,6856,7,238,18093,0,225,669,1378,11,128,225,233,316,89,78,49509,0,286,62,3940,4376,1142,724,1086,15077,996,126,726,5,43,71,110,1,0,2,404,228,16240,12829,1568,34,32,96,1354,8,122,166,141,3697,23,702,0,0,1014,1089,1052,122,0,141,32,8151,1082,0,0,6405,62,19,86,861,0,156,2,82,26,240,45,503,0,67,79,0,240,3095,5742,164,467,925,3,61,123,304,719,22,96,0,0,8,0,0,34,23,0,0,1,1169,61,47,971,1,0,0,1091,0,0,0,10
22-Jul-21,170,1630,5282,13034,159,7125,5814,811,14575,35342,1982,1815,61206,495,2089,21769,39315,5057,23811,31862,1914,487,582,1547,44,20313,1289,543,987,256,133,8106,287,1208,419,179,724,54517,700,83,2460,2604,260,2158,78,16,1069,236,6233,20,184,17728,1,212,1169,1189,16,196,221,204,611,141,84,49071,85,400,44,1402,3622,1162,523,2309,14632,1859,108,763,39,33,85,70,3,0,12,0,228,14858,11244,1798,40,0,121,1532,9,92,172,128,6364,34,879,2,1243,1046,1144,1174,138,0,308,39,9586,1501,98,3,7745,65,6,180,1019,2,272,2,146,0,276,13,801,0,0,79,0,144,3364,6352,130,495,1309,12,131,55,237,738,15,0,80,14,0,0,100,37,10,0,0,1,1127,207,64,1158,0,0,1292,918,0,0,0,8
23-Jul-21,133,1629,4349,15573,150,8688,6814,825,14260,39097,2309,1737,72809,382,1919,19052,35654,5143,23947,31045,1656,478,477,1521,41,21814,1442,744,926,227,113,8905,326,1350,421,176,743,49757,732,106,2617,2854,215,1425,104,36,1103,235,6370,5,317,18632,0,371,936,1386,13,114,250,189,400,94,96,45416,34,331,38,1910,3794,1247,1041,5624,13500,1645,122,745,36,24,0,58,1,56,12,193,202,13719,12576,1711,43,169,135,1802,7,81,171,119,6780,31,718,2,1442,895,1250,967,144,0,230,51,11094,1188,87,5,7784,74,11,773,1117,1,258,3,128,0,0,55,787,1,0,76,15,276,3275,6746,155,609,953,11,63,83,298,773,21,176,0,1,0,0,0,15,17,5,0,4,1147,205,63,884,2,2,0,468,0,0,0,3
24-Jul-21,130,1486,3518,15902,178,7956,6210,860,15335,39742,1539,1666,68398,614,1387,23373,31285,5140,24072,30085,1158,301,444,1507,38,18632,973,843,987,205,75,7653,294,1305,342,191,539,108732,635,90,2061,2472,251,1841,126,37,1061,186,5259,0,272,17802,8,412,0,1345,22,124,166,126,367,103,88,38679,0,485,43,5494,3396,1256,712,5359,15622,1391,82,286,39,25,0,93,1,0,4,0,249,12056,13164,1617,46,102,54,1139,5,123,127,97,11291,25,644,8,1501,789,1138,1025,142,4,382,0,12381,1260,81,0,7732,43,23,367,919,2,181,4,213,16,920,115,847,0,0,0,0,531,3320,6843,177,784,0,9,115,116,240,731,0,100,0,0,0,41,0,35,11,1,172,3,995,136,134,912,1,2,547,684,0,0,4,0
25-Jul-21,125,1318,4779,17045,161,6260,5456,819,15376,39361,2391,1665,53161,276,958,15233,28652,4743,23239,18146,784,351,11,1528,39,27146,1424,844,836,414,128,9147,482,1287,325,125,480,38091,771,66,1264,1553,175,2819,109,24,880,104,4607,2,216,8708,15,386,0,1126,6,126,112,81,384,75,71,28228,0,1061,56,4110,2625,1194,690,4105,11136,1428,74,213,23,27,161,32,4,0,3,0,199,9718,11064,1765,7,77,57,1143,1,98,94,43,15192,22,410,0,1249,727,1096,632,156,0,342,0,14230,0,38,8,8853,240,16,427,1022,0,300,0,97,0,933,61,664,0,39,0,0,318,1272,6721,200,1171,618,0,39,108,160,705,0,62,0,0,0,27,0,39,9,1,0,0,973,56,73,544,0,0,0,626,0,0,1,0
26-Jul-21,135,1365,5061,14516,165,7938,6502,778,14150,29689,2726,1711,43143,228,1545,5154,24386,3117,23032,12642,2111,770,2,1549,35,31814,2135,341,988,723,85,12180,572,1505,316,27,951,18129,1029,193,3666,2070,199,3752,84,8,648,225,3834,0,213,6376,2,272,2227,1345,11,178,180,199,177,60,125,45203,79,1131,23,2205,1610,1252,618,1608,7506,1168,106,681,13,19,26,21,2,0,11,0,241,5667,11048,1490,51,27,193,823,2,105,142,89,14925,16,423,12,1127,851,866,448,105,9,375,107,16809,0,55,0,8184,60,13,274,1018,0,189,0,174,19,0,0,550,0,0,214,0,342,496,6820,253,0,791,4,33,78,120,789,33,133,0,5,0,21,0,0,6,2,0,0,969,59,71,245,0,0,0,1285,2,0,1,9
27-Jul-21,139,1894,7317,16117,186,8010,6955,685,16533,43654,2634,1940,71129,1127,2768,24127,23228,4522,22420,25693,1600,725,839,1539,31,34951,2299,1502,933,544,105,12185,491,1544,365,193,740,18999,966,180,3141,3593,315,3262,175,38,525,370,3979,0,404,22510,0,468,786,1120,18,146,280,256,268,4,126,47791,9,1213,68,6971,2316,1379,642,3960,12555,745,138,717,28,23,74,106,2,0,1,0,290,7733,8503,611,82,116,200,614,6,141,91,139,16230,31,561,0,1243,791,495,759,52,6,265,102,19761,3812,52,1,7903,31,50,121,1097,8,109,4,203,0,466,0,976,0,0,48,17,361,2639,7249,341,329,969,9,27,28,153,843,80,75,0,8,0,43,0,28,8,3,376,17,996,69,145,640,0,2,1088,715,0,279,4,16
28-Jul-21,136,1671,9470,17405,204,6519,4364,766,17669,43509,2335,2370,85861,575,3142,27798,25402,5696,23270,28880,1752,810,653,1527,38,33817,2193,1224,941,444,115,13515,518,1927,547,198,785,41411,985,222,2796,2874,349,4119,159,47,950,414,3444,4,535,21868,10,750,0,1408,19,225,233,199,316,86,130,43479,44,1055,78,9428,3452,1334,763,3676,16757,827,167,846,43,35,65,85,2,0,5,0,332,17302,11426,1366,49,101,216,856,1,108,95,166,15271,30,592,0,2525,769,1110,842,181,4,202,142,22291,1240,76,8,9323,53,22,170,1060,0,108,0,233,26,450,239,1006,3,0,78,0,539,3575,7741,313,277,915,0,65,125,209,879,55,130,70,7,0,29,408,47,6,7,0,1,930,0,144,476,15,1,280,1057,0,0,3,6
29-Jul-21,133,1710,10425,17170,261,9765,5709,765,17345,44230,2467,2460,89025,766,2454,21259,30633,6171,23564,26958,1781,772,656,1550,42,34433,2179,1104,853,527,128,13259,322,1537,506,188,783,48013,887,189,2712,2696,422,4497,170,54,1033,348,4452,2,558,20423,4,615,1940,1361,20,158,264,207,365,107,125,41168,25,1008,67,8995,3009,1289,884,3508,15883,1371,153,962,44,35,64,99,0,0,2,0,292,13626,9364,1502,44,129,231,1467,2,107,111,184,13862,47,664,0,1286,655,969,905,182,6,281,239,22161,1282,136,0,8607,81,15,470,1009,7,243,0,476,0,0,108,1068,0,0,69,0,601,3336,8082,401,326,965,8,55,90,183,897,61,88,0,7,0,35,0,47,5,2,253,8,958,0,146,708,0,0,0,1301,0,0,0,14
30-Jul-21,139,1539,11037,16840,177,7717,8556,668,18912,41649,2280,2150,98987,894,2400,22157,29213,6619,23807,25575,1797,696,621,1520,45,24715,2454,923,766,631,106,12597,392,0,531,170,803,42283,847,249,3196,2845,346,4537,153,74,1184,407,3432,0,590,21115,0,668,871,1501,20,172,243,139,331,72,156,37284,23,760,82,9128,2595,1187,1075,3419,14115,1341,153,916,45,30,0,117,0,62,7,0,353,12885,9690,722,66,102,346,1695,0,123,94,154,9369,37,537,3,992,635,1022,1029,180,7,311,173,22083,1592,93,3,8736,57,22,526,809,8,233,2,395,14,0,163,945,0,30,46,0,667,0,8000,360,533,971,30,53,100,211,924,63,132,0,12,0,0,0,17,1,2,0,0,919,301,144,956,0,1,561,1163,1,0,9,17
31-Jul-21,120,1438,12068,17786,218,8938,8136,658,18027,41831,1981,2537,104445,906,2097,20952,25754,6513,22804,25758,1186,408,686,1537,47,19846,2103,984,733,347,106,10215,321,2724,544,218,656,40904,750,128,2654,2760,354,4950,156,81,992,202,2942,5,497,19839,0,633,828,1427,16,162,229,116,395,54,87,30738,0,562,64,7529,2590,1146,1045,3316,13483,1142,91,484,67,25,0,135,3,0,3,0,298,12418,9462,699,57,174,182,1608,1,115,80,122,14844,45,390,1,1063,742,915,855,211,7,355,0,22332,2550,131,5,8875,86,7,730,929,0,310,1,341,0,0,124,1259,0,0,0,0,464,6350,8078,268,493,3141,14,34,69,177,889,0,163,0,0,0,45,0,115,14,0,0,1,954,0,142,720,15,0,0,1121,0,0,0,0
1-Aug-21,121,1218,10063,17150,255,7447,8641,671,17970,40134,2279,2420,81233,685,847,19600,24139,5321,23508,14762,1056,477,4,1519,49,32511,2126,1147,707,484,117,9394,265,1172,420,143,535,37582,836,86,1655,1605,249,5026,152,72,958,228,2313,2,407,9365,20,671,0,1098,2,151,137,77,362,65,68,22404,0,1041,36,6189,2306,1084,712,2651,10356,1171,91,265,28,18,155,58,2,0,6,0,303,8730,9029,2099,6,72,94,1386,2,86,64,71,15989,40,303,1,1019,277,1195,693,342,8,0,0,20890,0,143,1,9747,65,12,769,1040,0,254,0,200,0,0,226,467,0,30,0,0,241,1142,7660,282,363,648,29,49,64,153,863,0,80,0,0,0,53,0,0,11,1,0,3,897,179,164,477,0,0,0,632,0,0,0,0
2-Aug-21,111,1200,8877,15764,228,7832,8067,560,18901,30549,2448,2425,62631,696,1766,1930,21687,3190,22010,9577,2251,893,1,1537,51,37189,3862,597,805,587,98,12734,287,1358,346,29,1234,20503,910,207,4827,2156,242,4858,137,54,756,428,2099,0,444,7271,11,431,226,1352,6,150,237,153,393,50,110,33900,69,990,26,4206,1190,1063,518,1243,6083,910,164,827,35,15,26,31,2,66,8,0,386,5574,9094,1808,41,54,393,960,2,125,69,118,15776,25,310,0,1444,493,820,393,191,3,276,432,22898,0,63,0,9279,74,21,665,907,0,119,0,268,21,1975,0,591,0,0,176,31,408,632,7527,233,157,720,22,59,51,52,899,181,91,0,22,55,41,0,34,17,1,334,0,797,0,93,197,0,0,0,1100,0,0,37,10
3-Aug-21,102,1725,11644,17105,221,9122,6820,577,20200,42625,2975,2561,103041,1178,3571,25481,21466,4845,22589,19841,1950,840,1151,1548,53,39019,3313,1240,785,361,94,11644,309,1307,403,186,990,15143,885,243,4233,3428,455,3582,233,37,581,528,2209,2,505,23358,1,931,1491,1015,29,170,280,240,190,5,120,35867,19,914,112,8760,2076,1075,504,2819,11183,605,164,984,40,20,59,181,1,0,8,0,424,8988,6636,1244,94,129,462,1020,0,137,82,161,13817,65,333,1,1178,598,337,639,115,0,336,379,24832,3461,158,0,9629,22,17,169,897,0,109,1,467,0,518,78,1085,4001,0,23,0,839,2789,7990,349,355,775,14,76,37,146,923,42,35,214,29,0,97,0,0,10,2,0,0,696,100,219,633,18,0,878,1220,0,298,5,28
4-Aug-21,95,1775,14053,19819,251,7295,7207,583,20920,42982,3007,2674,110160,733,3539,27856,28936,6596,23120,21549,1875,784,959,1519,57,39357,3510,1532,851,428,122,12713,293,1495,595,271,1070,32316,922,258,3670,2856,446,4722,271,164,967,466,2792,0,747,22707,4,996,408,1314,14,164,329,209,336,52,154,35764,31,897,97,10603,3203,1043,498,3163,14850,726,176,1052,124,31,72,139,2,0,3,0,487,13263,6929,2207,53,179,429,943,0,104,78,196,12744,99,336,0,1246,575,932,727,96,8,264,457,26822,1128,151,0,9363,24,11,378,882,8,123,0,511,35,541,196,1335,22,0,65,17,1068,4399,8171,347,187,769,6,71,110,138,951,70,78,0,19,2,64,0,28,5,1,96,13,840,99,258,668,3,1,0,1187,0,0,5,26
5-Aug-21,98,1704,15231,20596,297,7310,8033,591,21379,44643,2430,2794,123181,963,3448,25481,29825,7230,22660,20548,1836,876,852,1508,51,38674,3886,1148,718,449,120,11871,296,1289,497,247,1121,40716,930,241,3780,2800,502,5661,244,219,1143,547,3331,1,566,21447,0,1196,1039,1491,21,181,303,164,326,102,108,39532,12,697,70,12039,2581,986,811,2448,13736,1206,172,1081,82,25,52,139,6,0,1,0,579,13646,7084,2416,65,0,500,1795,1,131,48,159,12606,132,427,0,972,580,1037,832,200,0,255,489,24297,1687,243,1,8399,62,2,1159,766,0,183,2,687,0,381,289,1571,0,0,78,0,862,4068,8182,329,237,754,19,51,65,141,974,123,67,0,28,0,77,0,86,11,0,113,16,658,0,220,664,7,2,0,968,0,0,0,24
6-Aug-21,97,1823,15590,20889,303,8109,10608,588,21838,38628,2231,2815,128026,1444,3206,23355,31442,6599,22320,19574,2134,685,819,1520,57,34913,3890,1461,596,430,111,11435,273,1203,600,108,1152,40054,914,230,4216,2925,463,4745,230,325,1295,503,2901,2,565,21710,11,1242,0,1782,12,218,298,177,317,68,122,31753,27,531,80,11358,2377,954,917,2909,13786,1182,181,1054,75,33,0,143,0,48,0,0,564,13523,6540,1993,44,327,549,1827,0,113,71,241,8136,149,400,0,1463,525,818,698,326,11,206,654,23957,794,135,0,8886,84,23,1010,763,9,232,0,584,22,0,0,1561,0,41,72,0,980,3998,8325,365,274,629,17,23,102,161,912,128,228,0,20,0,0,0,77,10,3,98,9,681,0,278,680,10,1,873,752,0,0,13,43
7-Aug-21,81,1728,15500,19257,356,8481,10997,522,19983,39070,2137,2956,133185,1519,3127,24978,28229,6902,22866,19127,1275,485,818,1545,61,26439,2936,1593,501,218,101,7973,211,0,571,233,1046,42159,850,129,3344,2768,478,4720,255,376,1213,393,2396,5,473,21027,0,1289,1295,1828,12,199,234,154,322,50,57,26415,0,396,63,10609,2621,850,648,2546,13549,938,122,619,110,12,0,133,2,0,0,0,584,12310,6980,1496,33,169,392,1932,0,113,59,131,10299,139,348,8,1071,599,895,467,315,0,269,0,25100,1755,170,0,8893,54,1,473,979,8,258,0,585,0,1383,370,1205,0,0,0,0,410,3998,8178,361,319,650,25,54,137,140,897,0,0,0,0,0,63,0,53,12,0,0,8,602,418,287,527,8,0,0,682,0,0,6,0
8-Aug-21,78,1491,14515,18688,291,9904,9487,556,19603,35499,2609,2953,119620,518,1183,19692,27110,5735,22160,10983,922,537,6,1410,65,39619,3447,1552,555,320,111,8346,202,2160,563,213,1008,43033,983,144,2236,1852,322,4455,208,398,979,300,2307,2,471,10057,13,1220,353,1837,1,217,140,107,344,77,106,20709,0,986,74,8990,1982,731,681,2207,9803,854,64,300,56,26,156,67,5,0,2,0,457,9978,6051,1571,19,146,176,1674,1,108,56,75,11463,182,323,17,957,389,822,434,379,15,366,0,22699,0,182,1,9427,89,0,892,1155,10,269,0,424,0,409,122,800,0,36,0,23,273,1004,7747,240,229,448,66,27,64,65,856,0,206,0,0,0,77,0,53,9,3,160,7,483,110,281,387,0,1,0,657,0,0,0,0
9-Aug-21,71,1536,12329,17236,297,9334,8782,508,19843,28204,3194,6145,96732,524,2480,672,24881,4200,21378,7231,2596,1036,3,1321,83,40808,6382,751,519,235,101,9619,236,992,436,44,2321,13893,1097,289,5697,2595,331,4040,181,139,742,563,2037,14,422,7542,3,1101,81,1522,6,210,313,174,130,54,142,32081,0,929,41,5043,1094,796,433,761,6141,953,200,781,45,0,35,46,12,117,4,0,752,6756,4350,1217,101,72,774,1223,0,114,51,177,11164,69,255,42,1433,446,979,367,281,1,96,1443,23731,0,19,0,7950,50,13,800,816,10,129,0,440,25,0,143,745,0,0,215,0,678,604,7270,0,160,554,58,28,85,146,891,327,169,457,50,0,64,350,73,7,1,0,7,471,99,206,152,0,2,0,603,0,0,0,59
10-Aug-21,55,2222,10866,19991,378,8043,8423,499,21038,38353,2616,2987,93046,3344,4996,24236,23297,5636,21571,15045,2218,826,1485,1334,86,39139,5860,1558,595,278,129,9970,0,979,617,246,2031,12085,1082,344,5352,4181,668,3884,312,517,607,588,2162,2,610,25340,7,1736,98,1508,29,220,391,261,211,2,85,30625,37,926,125,9778,2232,864,336,3136,10180,507,198,1122,159,9,80,218,10,0,1,390,792,6540,4023,503,68,158,805,888,0,112,87,193,10420,220,269,34,1443,573,523,608,316,6,307,1075,26597,3093,0,7,8936,10,2,307,653,0,128,2,0,0,451,199,1183,0,0,15,0,1060,3254,8245,527,304,600,76,103,44,101,903,74,121,0,34,21,100,0,0,9,0,157,5,382,0,336,629,0,1,0,264,0,303,15,51
11-Aug-21,63,1987,15063,20780,368,8606,11905,486,22782,41195,2473,3039,135875,1346,5638,30757,29260,6968,21932,17221,1992,923,1201,1287,91,42541,6027,2591,424,272,161,8635,476,844,874,381,2085,34885,990,372,5128,3475,576,4856,326,588,966,628,2119,9,790,24463,5,2396,785,1819,14,227,399,219,282,42,120,24709,18,511,120,9153,2948,751,572,1360,12412,633,223,1247,179,35,86,247,12,0,2,0,921,7478,3948,1186,74,135,782,1882,0,125,51,256,10126,286,291,54,0,484,900,788,334,3,140,942,27356,1581,333,0,8605,83,2,566,896,0,213,0,1755,42,345,0,1974,0,63,73,0,767,4618,8174,280,96,619,36,51,57,114,925,107,96,0,37,0,64,0,33,5,6,0,14,417,130,350,512,31,0,1455,568,0,0,14,44
12-Aug-21,59,1991,18225,21668,382,5025,12201,455,23418,40120,2763,3152,143429,1872,5578,26647,32706,7270,22277,15780,2158,789,1057,1260,95,39049,6154,1817,555,207,139,10243,224,851,859,333,2167,32443,1002,272,5359,3605,609,4934,371,639,1175,626,2566,0,753,22933,9,2674,619,1903,5,197,397,190,207,61,131,30788,17,1012,107,10828,2708,766,656,2088,11397,1138,196,1263,180,16,104,250,8,0,13,0,983,14271,5368,1482,59,195,882,2128,2,111,101,268,8465,274,384,49,1453,402,977,770,375,0,0,1117,22261,1582,194,1,8194,81,11,1161,1018,24,315,1,898,0,406,196,1546,77,0,123,0,1020,4358,8204,303,214,449,33,27,119,152,948,155,130,0,41,0,92,0,27,11,3,0,20,468,258,388,428,8,0,303,398,0,0,5,43
13-Aug-21,49,1928,20490,21468,407,9180,12857,423,22086,38667,1947,3263,150517,2134,5644,25588,32362,7409,22144,14870,2273,740,1040,1215,97,39119,5976,1632,417,171,102,9967,162,860,968,308,2208,39982,966,290,5579,3493,539,4619,383,663,1425,603,2664,0,636,22080,0,1769,581,1978,15,244,430,222,312,47,83,28598,16,1010,127,10752,2598,681,549,2050,13369,834,211,1353,241,9,0,199,10,0,4,0,1072,13916,4272,1502,94,147,1047,2002,0,74,94,283,6885,379,227,55,1402,419,956,717,544,36,539,1294,21372,2159,210,0,8312,88,13,1351,951,0,318,2,975,35,308,138,1437,0,0,63,0,765,0,7918,296,280,515,130,101,96,124,966,138,131,0,33,0,0,0,76,13,4,153,14,520,0,355,97,10,0,0,644,0,0,3,40
14-Aug-21,58,1814,20113,20670,489,9716,13885,598,21882,36083,1793,3435,145550,2412,4728,21341,29143,7188,21624,13840,1352,426,1016,1206,99,29700,4233,1498,375,92,124,7610,163,753,951,367,1679,33933,834,202,4314,3270,546,4786,408,788,1151,440,2304,6,665,21337,0,3508,471,2074,3,194,331,142,323,50,64,20813,0,658,108,10240,2571,609,288,1678,8472,865,148,695,260,9,0,264,6,71,1,0,1005,13020,4027,1319,74,265,623,1821,1,137,51,140,6684,410,193,42,1300,401,758,685,580,4,283,0,19949,1884,66,1,8816,100,0,993,885,0,321,0,629,0,1496,192,1225,0,42,0,21,501,8383,7788,281,130,466,82,67,115,104,917,0,158,0,0,22,70,0,73,6,2,122,10,332,358,395,211,12,1,0,314,0,0,3,0
15-Aug-21,53,1556,16164,20546,441,9580,14369,588,21157,32937,2566,7106,138575,1141,2126,21125,26426,5664,20765,8023,766,445,8,1189,101,36736,5199,1515,306,109,103,7011,227,603,833,298,1651,31142,943,163,2676,1888,434,3711,323,805,1305,383,2260,7,541,9451,7,2993,196,1758,1,187,256,77,216,49,57,17384,0,1238,73,7380,2217,542,266,1748,6183,899,128,417,172,7,188,97,14,0,6,0,817,10139,4007,1497,7,154,272,1792,0,152,0,97,6959,397,105,83,1061,165,852,500,656,0,0,0,18847,0,0,6,8636,111,0,1259,851,0,148,0,486,0,0,0,789,0,0,0,0,157,0,7315,237,242,418,93,50,106,111,877,0,107,0,0,0,54,0,53,10,4,0,0,237,157,450,183,0,0,0,467,0,0,2,0
16-Aug-21,53,1371,15399,19740,508,8652,14404,593,20128,25166,2456,3609,110458,977,3912,5829,28176,3674,20958,5552,2829,768,10,1109,107,41194,8799,706,343,101,106,8830,214,710,796,46,3951,13957,1103,359,6208,2218,376,3669,286,293,894,613,2236,0,584,6771,6,1851,100,1558,15,260,357,215,283,39,104,20741,30,1183,49,3897,1135,604,175,1062,3727,740,221,890,63,8,45,57,12,149,0,0,1288,7983,3132,978,74,86,1301,1184,0,130,43,200,7535,200,106,64,1298,381,563,297,513,2,92,2211,18163,0,41,3,9169,106,41,656,909,25,190,0,688,43,0,281,679,0,0,174,0,506,2066,6922,233,76,435,79,25,54,80,846,421,131,0,106,4,80,0,0,23,1,0,4,341,0,295,168,0,2,0,350,0,0,0,57
17-Aug-21,56,1804,19231,19631,490,9605,9770,556,20515,35178,2613,3676,109118,4004,8324,17104,26628,5273,20914,9581,2247,741,1781,1115,112,50228,7994,1178,256,120,105,8778,173,0,875,341,2838,14471,1027,286,5914,4206,625,3221,544,995,597,623,2304,8,357,24096,6,3322,0,1496,6,269,504,300,51,7,125,15768,6,1066,154,9041,2118,569,148,2952,3636,398,208,1447,276,15,109,318,14,0,0,0,1484,10685,3161,553,112,273,1405,878,1,106,54,345,7248,451,147,65,1582,412,444,597,630,0,155,2164,21692,3596,340,0,9772,14,19,362,861,0,89,5,856,0,1146,137,1488,0,0,32,0,747,3823,7597,281,154,557,109,48,48,95,851,56,55,1118,60,0,0,0,31,33,6,123,8,269,338,548,358,23,0,0,590,0,303,10,42
18-Aug-21,53,2151,22836,22242,674,8656,10698,593,20902,36401,2321,3806,150476,1725,8400,27437,33646,7162,21058,11996,2265,708,1330,1089,123,39174,8037,1689,237,48,127,7992,147,1416,1213,524,2710,37613,980,357,4921,3442,637,3974,541,1077,1061,679,2785,20,1149,21690,5,4129,1527,1861,19,218,559,209,183,89,108,22053,16,888,180,9703,2983,546,264,2626,8172,501,197,1560,420,13,123,385,10,0,3,0,1497,14727,3247,1462,77,246,1387,1932,0,134,82,485,6566,477,181,94,1875,433,656,706,289,3,119,1622,19944,1844,0,3,8666,100,4,279,967,24,278,0,985,19,0,53,1506,0,0,84,38,769,4650,7758,262,186,635,103,48,161,118,844,105,125,0,30,10,0,0,87,0,0,0,16,249,298,534,382,0,0,2006,653,0,0,7,0
19-Aug-21,32,2052,25328,22948,748,10654,14461,533,19851,36571,2079,8647,168637,2477,9280,23102,36273,7260,20992,12584,2007,670,1275,1077,131,31266,7842,1993,276,37,96,8012,186,694,1291,486,2512,41714,1026,331,4743,3273,689,4373,595,1155,1355,628,2484,14,674,20749,0,3614,438,1818,6,306,508,166,304,76,63,20004,5,782,146,9462,2554,499,175,3127,9764,858,212,1600,377,13,0,382,12,0,0,0,1656,13671,3154,1468,84,0,1371,2195,2,95,86,426,5993,522,199,190,1841,420,838,715,555,10,137,1416,19320,1950,353,0,8972,120,7,397,1005,0,194,0,928,0,550,120,1263,0,0,65,0,709,5826,7687,277,197,496,158,156,114,140,863,110,114,0,82,0,0,0,19,13,0,46,12,242,312,533,384,27,0,281,781,0,0,0,86
20-Aug-21,40,1879,24955,23564,705,10657,16788,519,20571,34457,1424,3884,173641,2731,8092,18918,36987,7224,21000,11753,2245,655,1028,1070,164,28833,7908,1019,226,49,79,6121,122,578,1312,468,2561,36315,993,218,4901,3625,669,3239,628,1057,1738,606,2208,24,304,18835,6,3968,815,2098,16,221,507,171,373,63,76,16744,7,721,133,8216,2507,458,187,2617,10596,752,222,1732,429,8,0,334,5,55,5,0,1592,14312,3193,1371,94,523,1368,2311,0,110,51,407,3991,535,127,197,1651,311,862,738,556,5,142,629,19918,1605,311,0,9764,141,10,1340,830,26,155,0,1006,41,0,96,1414,19,95,51,39,791,0,7471,216,160,380,121,54,154,113,881,98,0,0,93,0,0,0,124,15,1,0,11,248,373,633,425,12,1,0,485,1,0,20,53
21-Aug-21,37,1626,25144,22262,895,13439,16234,493,19014,30948,1702,4304,166881,2960,7050,22636,31783,7470,20564,11724,1284,398,1047,1066,173,24179,5417,1386,200,14,102,3958,105,515,1286,505,1748,33887,774,101,3803,3191,741,3084,591,1250,1467,424,2440,24,1064,17871,0,3551,719,2125,8,190,385,135,267,67,56,12408,0,428,160,6513,2676,409,144,2825,8160,712,185,1003,460,0,0,387,6,0,0,0,1510,13261,3416,1396,105,0,845,2060,0,95,68,376,4804,658,123,122,1780,311,669,742,794,4,0,0,19351,1600,209,0,9740,111,2,1925,769,43,257,7,1282,0,1029,123,1286,0,0,0,0,753,5243,7035,252,241,415,98,56,140,145,855,0,166,0,0,9,136,0,38,19,0,75,2,244,371,598,359,13,0,270,198,0,0,0,0
22-Aug-21,35,1414,22914,19807,902,11352,15723,496,17491,25072,1548,4355,142990,2878,3668,17282,31976,5923,19454,6502,956,456,1,1076,184,36419,6593,1173,167,72,97,5634,158,412,1106,373,1633,28388,996,319,2354,1948,592,3842,517,881,1302,335,2461,38,388,7640,15,3069,64,1688,4,205,251,107,198,82,73,9604,0,958,101,4661,2112,384,155,1891,5889,663,107,610,249,9,340,245,4,0,0,0,1242,10748,2965,1173,11,486,384,2048,2,108,53,149,5717,534,140,314,1566,193,691,468,551,14,110,0,18622,0,189,1,9548,177,1,854,1116,0,123,0,785,0,627,155,646,0,0,0,0,172,5914,6341,180,98,393,156,23,161,123,818,0,258,0,0,0,0,0,11,12,6,31,0,228,284,625,212,0,0,0,303,0,0,9,0
